id,src,ref,hyp,conf,parse_warnings,timestamp_utc
262,"The same is true for electricity costs: in the previous calculations for 2011/2012, they are far below their current levels.","Das Gleiche gilt für Stromkosten, welche bei der vorherigen Kalkulation in den Jahren 2011/2012 noch deutlich unter dem jetzigen Niveau lagen.",Gleiches gilt für die Stromkosten: in den früheren Berechnungen für 2011/2012 lagen sie deutlich unter dem heutigen Niveau.,0.95,,2026-02-26T20:36:41.936798+00:00
263,"If you don't have access to the internet, you can ask your family, friends or neighbours to help you look things up online.","Wer keinen Zugang zum Internet hat, kann die Familie, Freunde oder Nachbarn um Hilfe bei der Internetrecherche bitten.","Wenn Sie keinen Internetzugang haben, können Sie Ihre Familie, Freunde oder Nachbarn bitten, Ihnen beim Online-Recherchieren zu helfen.",0.95,,2026-02-26T20:36:44.902333+00:00
264,"According to the judgement, the organiser had not violated its information obligation.","Er habe seine Informationspflichten also nicht verletzt, so das Urteil.",Dem Urteil zufolge hatte der Veranstalter seiner Informationspflicht nicht zuwidergehandelt.,0.92,,2026-02-26T20:36:47.383908+00:00
265,"Condrobs opened the centre in January, in collaboration with Pro Familia and the Munich Women's Help organisation.",Im Januar hat Condrobs die Einrichtung zusammen mit Pro Familia und der Münchner Frauenhilfe aufgemacht.,Condrobs eröffnete das Zentrum im Januar in Zusammenarbeit mit Pro Familia und der Münchner Frauenhilfe.,0.99,,2026-02-26T20:36:49.669315+00:00
266,It is still apparently unclear who is behind the attacks.,"Noch sei unklar, welche Gruppe hinter den Anschlägen stecke.","Es ist offenbar noch unklar, wer hinter den Angriffen steckt.",0.95,,2026-02-26T20:36:52.109035+00:00
267,"""There was never a direct order"" not to include Israel in the fast dial list,"" Suddeutsche Zeitung quoted a Kempinski representative as saying.","""Es gab nie eine direkte Anweisung"", Israel nicht in die Schnellwahlliste aufzunehmen,"" zitierte die Süddeutsche Zeitung einen Sprecher des Kempinski Hotels.","„Es gab nie einen direkten Befehl“, Israel nicht in die Schnellwahl-Liste aufzunehmen, zitierte die Süddeutsche Zeitung einen Vertreter von Kempinski.",0.88,,2026-02-26T20:36:54.469560+00:00
268,"After an attempt to deceive a doping check in the Olympic village, Kenya has sent one coach home.",Nach einem Betrugsversuch bei einer Doping-Kontrolle im Olympischen Dorf hat Kenia einen Trainer nach Hause geschickt.,"Nach einem Versuch, eine Dopingkontrolle im Olympischen Dorf zu täuschen, hat Kenia einen Trainer nach Hause geschickt.",0.92,,2026-02-26T20:36:57.296520+00:00
269,"Even in Germany, lone women are often seen as inferior in refugee accommodation, and, in the worst cases, they are abused.",Auch hier würden alleinstehende Frauen in Flüchtlingsunterkünften oft als minderwertig betrachtet und schlimmstenfalls missbraucht.,Selbst in Deutschland werden alleinstehende Frauen in Flüchtlingsunterkünften oft als minderwertig angesehen und im schlimmsten Fall misshandelt.,0.86,,2026-02-26T20:37:00.313385+00:00
270,"Hindes said: ""If he wins another two gold medals, he should get a knighthood.""","Hindes sagte: ""Wenn er zwei weitere Goldmedaillen gewinnt, sollte er zum Ritter geschlagen werden.""","Hindes sagte: „Wenn er noch zwei Goldmedaillen gewinnt, sollte er zum Ritter geschlagen werden.“",0.95,,2026-02-26T20:37:04.431512+00:00
271,"""Fortunately, by the time we had launched, the strong winds had blown it clear of them,"" he added.","""Glücklicherweise haben die starken Winde das Boot bereits außer ihrer Reichweite geweht, bis wir zu Wasser ließen,"" fügte er hinzu.","Zum Glück hatten die starken Winde sie bis zu dem Zeitpunkt, als wir abgelegt hatten, von ihnen weggeweht, fügte er hinzu.",0.62,,2026-02-26T20:37:07.119103+00:00
272,"Jewish filmmaker slams Berlin hotel for removing Israel dial code after Arab ""request"" - RT News","Jüdischer Regisseur zerschlägt Berliner Hotel, weil israelische Vorwahl nach ""arabischer"" Aufforderung entfernt wurde - RT News","Jüdischer Filmemacher kritisiert Berliner Hotel dafür, dass es die israelische Ländervorwahl nach einer arabischen ""Anfrage"" entfernt hat - RT News",0.95,,2026-02-26T20:37:09.817404+00:00
273,"Nevertheless, Rodriguez, who was married to actress Cameron Diaz and who has been rumoured to have been linked to pop star Madonna and actress Kate Hudson, had the support of the fans of Yankees' arch rivals, Boston Red Sox.","Immerhin bekam Rodriguez, der mit der Schauspielerin Cameron Diaz verheiratet war und dem Verhältnisse mit Popstar Madonna und der Schauspielerin Kate Hudson nachgesagt werden, Sympathie-Bekundungen der Fans vom Yankee-Erzrivalen Boston Red Sox.","Dennoch genoss Rodriguez, der mit der Schauspielerin Cameron Diaz verheiratet war und dem nachgesagt wurde, eine Beziehung zur Popstar Madonna und zur Schauspielerin Kate Hudson gehabt zu haben, die Unterstützung der Fans von Yankees' Erzfeinden, den Boston Red Sox.",0.34,,2026-02-26T20:37:13.133115+00:00
274,"However, she couldn't get him to leave the apartment.","Sie konnte ihn aber nicht dazu bewegen, die Wohnung zu verlassen.","Sie konnte ihn jedoch nicht dazu bringen, die Wohnung zu verlassen.",0.98,,2026-02-26T20:37:15.432042+00:00
275,"Every one of them has a baby with them, the oldest of which is one year old.","Jede hat ein Baby dabei, das höchstens ein Jahr alt ist.","Jede(r) von ihnen hat ein Baby bei sich, das älteste davon ist ein Jahr alt.",0.92,,2026-02-26T20:37:18.053828+00:00
276,The novelty will wear off and use will subside in due course.,Das Neue wird seinen Reiz verlieren und die Verwendung wird mit der Zeit nachlassen.,Die Neuheit wird nachlassen und die Nutzung wird mit der Zeit abnehmen.,0.95,,2026-02-26T20:37:20.368893+00:00
277,"Alex Rodriguez' tears ran quicker than the US baseball star had run from base to base, in better days.",Die Tränen liefen bei Alex Rodriguez schneller als der US-Baseball-Star in besten Tagen von Base zu Base.,Alex Rodriguezes Tränen flossen schneller als der US-Baseballstar einst an guten Tagen von Basis zu Basis gelaufen war.,0.62,,2026-02-26T20:37:22.782446+00:00
278,"In July 2016, compared to the previous month, an increase was observed in the price of the following groups of consumer goods: food and non-alcoholic beverages (1.7%); transport (1.8%); recreation and culture (6.3%); restaurants and hotels (1.2%); miscellaneous goods and services (0.3%).","Im Juli 2016 wurde im Vergleich zum Vormonat ein Preisanstieg der folgenden Gruppen von Konsumgütern beobachtet: Lebensmittel und nichtalkoholische Getränke (1,7 %); Transport (1,8 %); Freizeit und Kultur (6,3 %); Restaurants und Hotels (1,2 %); verschiedene Güter und Dienstleistungen (0,3 %).","Im Juli 2016 wurde gegenüber dem Vormonat bei folgenden Warengruppen ein Preisanstieg beobachtet: Nahrungsmittel und alkoholfreie Getränke (1,7 %); Verkehr (1,8 %); Freizeit und Kultur (6,3 %); Restaurants und Hotels (1,2 %); sonstige Waren und Dienstleistungen (0,3 %).",0.96,,2026-02-26T20:37:25.890252+00:00
279,"""This award means a lot to me,"" said Langer, ""because it's not just given for sporting success, but also for social commitment.""","""Diese Auszeichnung bedeutet mir sehr viel"", sagt Langer, ""denn sie wird nicht nur für sportliche Erfolge, sondern auch für gesellschaftliches Engagement vergeben"".","„Dieser Preis bedeutet mir viel“, sagte Langer, „weil er nicht nur für sportlichen Erfolg verliehen wird, sondern auch für soziales Engagement.“",0.98,,2026-02-26T20:37:29.124779+00:00
280,"She, and all of her sisters, are selling you pictures of themselves on their respective paywalled apps.",Sie und all ihre Schwestern verkaufen Ihnen Bilder von sich auf ihren jeweiligen Paywall-Apps.,Sie und alle ihre Schwestern verkaufen dir Bilder von sich selbst in ihren jeweiligen kostenpflichtigen Apps.,0.95,,2026-02-26T20:37:31.765627+00:00
281,A recent study saw security researchers from F-Secure examine user interfaces and contact with extortioners. They came to the conclusion that perpetrators really do try to construct a kind of customer service system so that they can get more money.,"In einer aktuellen Studie haben die Sicherheitsforscher von F-Secure die Nutzeroberflächen und den Kontakt mit den Erpressern untersucht und kommen zu dem Ergebnis: Die Täter versuchen tatsächlich, eine Art Kundenservice aufzubauen, um mehr Geld einzunehmen.","Eine aktuelle Studie ließ Sicherheitsexperten von F‑Secure Benutzeroberflächen und den Kontakt mit Erpressern untersuchen. Sie kamen zu dem Schluss, dass Täter tatsächlich versuchen, eine Art Kundendienstsystem aufzubauen, um so mehr Geld zu bekommen.",0.96,,2026-02-26T20:37:34.992667+00:00
282,"But the reality is that gymnastics is an expensive sport, and gymnasts primarily train in private gymnastics clubs that are maintained by parents paying the cost of the training, facility, travel, uniforms, competition fees, hotel fees (for the coaches and their gymnasts and families) and the list goes on.","Aber die Realität sieht so aus, dass Turnen ein teurer Sport ist und Turner in erster Linie in privaten Turnvereinen, die von Eltern aufrechterhalten werden, die für die Trainings-, Einrichtungs-, Reise- Bekleidungs-, Wettbewerbs- und Hotelkosten (für die Trainer und deren Turner und Familien) aufkommen. Die Liste lässt sich beliebig fortsetzen.","Aber die Realität ist, dass Gymnastik ein teurer Sport ist und Turnerinnen/Turner hauptsächlich in privaten Turnvereinen trainieren, die von Eltern finanziert werden, die die Kosten für Training, Einrichtungen, Reisen, Uniformen, Startgelder, Hotelkosten (für die Trainer und deren Turnerinnen/Turner und Familien) tragen – und die Liste ließe sich fortsetzen.",0.95,,2026-02-26T20:37:38.590650+00:00
283,She said: 'People couldn't believe what they were seeing.',"Sie sagte: "" Die Leute konnten nicht glauben, was sie sahen.""","Sie sagte: ‚Die Leute konnten nicht glauben, was sie sahen.‘",0.67,,2026-02-26T20:37:40.963403+00:00
284,"Teams of women cooked for male farmworkers, and fresh-baked pie was served at breakfast, lunch and dinner.","Mannschaften von Frauen kochten für männliche Feldarbeiter und es wurde frisch gebackene Pastete zum Frühstück, Mittagessen und Abendessen serviert.","Teams von Frauen kochten für männliche Landarbeiter, und frisch gebackener Kuchen wurde zum Frühstück, Mittag- und Abendessen serviert.",0.9,,2026-02-26T20:37:43.989461+00:00
285,"All the way along his trip through Europe, Mr Wright spoke to doctors and medical professionals about boosting gut bacteria and about his own health.",Auf seiner Reise durch Europa sprach Herr Wright mit Ärzten und medizinischen Fachkräften über die Förderung von Darmbakterien sowie über seine eigene Gesundheit.,Während seiner gesamten Reise durch Europa sprach Mr. Wright mit Ärzten und medizinischem Fachpersonal über die Förderung der Darmbakterien und über seine eigene Gesundheit.,0.98,,2026-02-26T20:37:47.270318+00:00
286,Now the former DSV athlete Markus Deibler has come forward on Facebook to defend his ex-teammates from criticism.,Nun hat sich der ehemalige DSV-Athlet Markus Deibler via Facebook schützende vor seine in der Kritik stehenden Ex-Teamkollegen gestellt.,"Nun hat sich der ehemalige DSV-Schwimmer Markus Deibler auf Facebook zu Wort gemeldet, um seine Ex-Teamkollegen gegen Kritik zu verteidigen.",0.93,,2026-02-26T20:37:50.551799+00:00
287,"Many of those suspected of carrying out the attacks on asylum centers were not viewed as criminals, politically motivated perpetrators or members of the far-right scene.","Viele der Tatverdächtigen bei Attacken auf Asylunterkünfte seien vorher nicht als Kriminelle, politisch motivierte Straftäter oder Anhänger der rechten Szene bekannt gewesen.","Viele derjenigen, die verdächtigt wurden, die Angriffe auf Asylunterkünfte verübt zu haben, wurden nicht als Kriminelle, politisch motivierte Täter oder Mitglieder der rechtsextremen Szene angesehen.",0.92,,2026-02-26T20:37:53.234008+00:00
288,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.","„Es geschieht in einem Wohngebiet vor einem Haus“, sagte Howard Anfang dieses Monats gegenüber dem CBS-Sender KPHO.",0.96,,2026-02-26T20:37:55.905782+00:00
289,"The hunter and the wolf: U.S. Men's Archery Team member Brady Ellison, left, has been compared to Leonardo DiCaprio since he was a kid","Der Jäger und der Wolf: Mannschaftsmitglied der US-Mannschaft im Bogenschießen Brady Ellison, links, wird seit seiner Kindheit mit Leonardo DiCaprio verglichen","Der Jäger und der Wolf: Brady Ellison, Mitglied des US-amerikanischen Herren-Bogenschießteams (links), wird seit seiner Kindheit mit Leonardo DiCaprio verglichen.",0.9,,2026-02-26T20:37:58.757047+00:00
290,"The boot is easy to load, but the load height of 650 mm is a bit higher than it is in the Peugeot 2008, which is a comparable model.","Der Kofferraum lässt sich gut beladen, allerdings ist die Ladehöhe mit 650 mm etwas höher als beim vergleichbaren Peugeot 2008.","Der Kofferraum lässt sich leicht beladen, aber die Ladekante von 650 mm ist etwas höher als beim Peugeot 2008, einem vergleichbaren Modell.",0.98,,2026-02-26T20:38:01.706865+00:00
291,"That's what the prosecutor must determine,"" said Hofstetter.","Das ist etwas, was der Staatsanwalt entscheiden muss,"" sagte Hofstetter.",Das muss der Staatsanwalt feststellen,0.78,,2026-02-26T20:38:04.098623+00:00
292,"The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).","Das Verfahren lautet Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Oberstes Gericht, County of Mecklenburg (Charlotte).","Der Fall ist Bordini gegen Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division, County of Mecklenburg (Charlotte).",0.95,,2026-02-26T20:38:06.936546+00:00
293,Forecaster Alek Krautmann said both rivers could flood many houses in suburban areas near Baton Rouge.,"Der Metereologe Alek Krautmann sagt, dass beide Flüsse viele Häuser in den Vorortgegenden nahe Baton Rouge überschwemmen könnten.","Wettervorhersager Alek Krautmann sagte, beide Flüsse könnten in Vorstadtgebieten in der Nähe von Baton Rouge viele Häuser überfluten.",0.92,,2026-02-26T20:38:09.473086+00:00
294,"That's younger people, not older ones, late teens who are just getting into it.","Das sind jüngere Leute, nicht ältere, die erst langsam reinkommen.","Das sind jüngere Leute, nicht ältere, späte Teenager, die gerade damit anfangen.",0.9,,2026-02-26T20:38:12.607700+00:00
295,The exception is a bodyguard on the door.,Die Ausnahme ist ein Wachmann vor der Tür.,Die Ausnahme ist ein Türsteher an der Tür.,0.25,,2026-02-26T20:38:14.673595+00:00
296,"Her refugee policies, her ""we can manage it"" have accelerated the rise of the far-right, he believes - which will probably cost him his job.","Ihre Flüchtlingspolitik, ihr ""Wir schaffen das"" habe den Aufstieg der Rechtspopulisten beschleunigt, was ihn jetzt vermutlich das schöne Amt kosten wird.","Er ist der Meinung, dass ihre Flüchtlingspolitik, ihr ‚wir schaffen das‘, den Aufstieg der Rechten beschleunigt hat – was ihn vermutlich seinen Job kosten wird.",0.92,,2026-02-26T20:38:17.268096+00:00
297,Soon the company will start retailing the vehicle.,In Kürze will der Konzern den Handel mit dem Transporter starten.,"Bald wird das Unternehmen beginnen, das Fahrzeug im Einzelhandel zu verkaufen.",0.86,,2026-02-26T20:38:20.305392+00:00
298,"From this, trampoline offers a respite.",Davon bietet das Trampolin eine Atempause.,Davon aus bietet das Trampolin eine Erholung.,0.45,,2026-02-26T20:38:22.794229+00:00
299,"Hoy watched on from his position as a BBC pundit and caught the eye of Skinner, Kenny and Hindes when they stepped on to the podium.","Hoy sah von seiner Position als BBC-Experte aus zu und fiel Skinner, Kenny und Hindes auf, als diese auf das Podest stiegen.","Hoy beobachtete von seiner Position als BBC-Experte und erregte die Aufmerksamkeit von Skinner, Kenny und Hindes, als sie das Podium betraten.",0.95,,2026-02-26T20:38:25.327858+00:00
300,This led to some lorries hurtling through residential areas.,"Was dazu führte, dass sich mancher Lkw in Wohngebieten verfranste.","Dies führte dazu, dass einige Lastwagen durch Wohngebiete rasteten.",0.92,,2026-02-26T20:38:27.687948+00:00
301,And teammate Aly Raisman earned silver.,Mannschaftmitglied Aly Raisman gewann Silber.,Und Teamkollegin Aly Raisman gewann Silber.,0.98,,2026-02-26T20:38:30.324182+00:00
302,"The revelation of its cover star is so hotly anticipated that, in the past two years, pictures of the magazine have been leaked before the official announcement.","Die Enthüllung seines Coverstars wird so sehnsüchtig erwartet, dass in den letzten zwei Jahren Bilder der Zeitschrift noch vor der offiziellen Bekanntgabe durchsickerten.","Die Enthüllung ihres Coverstars wird so sehnsüchtig erwartet, dass in den vergangenen zwei Jahren Bilder des Magazins vor der offiziellen Ankündigung durchgesickert sind.",0.92,,2026-02-26T20:38:32.911820+00:00
303,"Bodies protecting the constitution across nine federal states - Bremen, Bavarian, Hesse, Berlin, Baden-Württemberg, North Rhine-Westphalia, Lower Saxony, Saxony and Thuringia - already have the ""Identitäre"" under observation.","Verfassungsschützer in neun Bundesländern - Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, NRW, Niedersachsen, Sachsen und Thüringen - beobachten die ""Identitären"" bereits.","In neun Bundesländern – Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, Nordrhein-Westfalen, Niedersachsen, Sachsen und Thüringen – stehen die ""Identitären"" bereits unter Beobachtung durch verfassungs­schutzbehördliche Stellen.",0.95,,2026-02-26T20:38:35.766524+00:00
304,"He blamed false reports on his candidacy, once again giving the media a dressing-down, as he is known to do.","Schuld seien falsche Berichte über seine Kandidatur, nahm er wieder seine bekannte Medienschelte auf.","Er machte falsche Berichte über seine Kandidatur verantwortlich und tadelte erneut die Medien, wie er dafür bekannt ist.",0.92,,2026-02-26T20:38:38.553486+00:00
305,"""I cannot put 4000 euros aside for every million.""","""Ich kann nicht für jede Million 4000 Euro hinlegen.""",Ich kann nicht für jede Million 4000 Euro beiseitelegen.,0.93,,2026-02-26T20:38:40.737280+00:00
306,This is shown by Robel Kiros Habte's brave performance at the summer games in Rio de Janeiro.,Das zeigt der mutige Auftritt von Robel Kiros Habte bei den Sommerspielen in Rio de Janeiro.,Dies zeigt sich durch Robel Kiros Habtes mutige Leistung bei den Sommerspielen in Rio de Janeiro.,0.92,,2026-02-26T20:38:43.391813+00:00
307,"""We're in a good place right now,"" Parnham said, but just how good it is will depend on the result of Saturday's game.","""Wir sind in einer guten Position"" sagte Parnham, aber wie gut wird vom Ergebnis des nächsten Spiels am Samstag abhängen.","„Wir stehen gerade an einem guten Punkt“, sagte Parnham, aber wie gut das wirklich ist, wird vom Ergebnis des Spiels am Samstag abhängen.",0.95,,2026-02-26T20:38:46.544521+00:00
308,"To prevent it from simply being stolen, it sinks down when measuring, making its wheels disappear into the armoured, bullet-proof exterior.","Damit er nicht einfach geklaut wird, ist er im Messbetrieb abgesenkt, so dass die Räder in der gepanzerten und übrigens auch schusssicheren Außenhülle verschwinden.","Damit es nicht einfach gestohlen werden kann, sinkt es beim Messen ab, wodurch seine Räder in die gepanzerte, kugelsichere Außenhülle verschwinden.",0.95,,2026-02-26T20:38:49.464624+00:00
309,The police helicopter flew above various areas for about an hour - without success.,Der Polizeihubschrauber flog etwa eine Stunde lang verschiedene Gebiete ab - erfolglos.,Der Polizeihubschrauber flog etwa eine Stunde lang über verschiedene Gebiete – ohne Erfolg.,0.98,,2026-02-26T20:38:51.758065+00:00
310,This means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant.,Der Wärmeverlust von einem Gramm Maus ist daher viel größer als bei einem Gramm Elefant.,"Das bedeutet, dass die pro Gramm verlorene Wärme bei einer Maus viel größer ist als die pro Gramm verlorene Wärme bei einem Elefanten.",0.86,,2026-02-26T20:38:54.824478+00:00
311,"He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""","Er verhöhnte die ""armen, jämmerlichen"" Fernsehexperten, die versuchen ihn zu verstehen und sagte, ""Sie können es nicht!"".","Er verspottete die „armen, erbärmlichen“ Fernsehkommentatoren, die versuchen, ihn zu durchschauen, und sagte: „Das können sie nicht!“",0.96,,2026-02-26T20:38:57.566178+00:00
312,"The company is planning to use its own factories to build up to 10,000 vehicles per year, per level.",In der posteigenen Fabrikation plane das Unternehmen den Bau von bis zu 10.000 Autos pro Jahr und Schicht.,"Das Unternehmen plant, seine eigenen Fabriken zu nutzen, um bis zu 10.000 Fahrzeuge pro Jahr und pro Ebene zu produzieren.",0.62,,2026-02-26T20:39:00.098420+00:00
313,"They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","Sie können sich auf verschiedene Weise auswirken: Sie könnten erschöpft, müde oder schlecht ausgeruht sein, Konzentrations- und Wachsamkeitsprobleme haben, gereizt sein, Stimmungsschwankungen oder körperliche Beschwerden wie Bauchschmerzen oder Kopfschmerzen haben.",0.91,,2026-02-26T20:39:02.946685+00:00
314,"It's easy to listen to music by a computer or another way, but the beauty of vinyl is ..."" she drifts off into a lovestruck sigh.","Es ist leicht Musik von einem Computer oder auf andere Art und Weise zu hören, aber die Schönheit von Platten ist..."" sie treibt mit einem verliebten Seufzer ab.","Es ist einfach, Musik von einem Computer oder auf andere Weise zu hören, aber die Schönheit von Vinyl ist …“ sie verstummt und seufzt verliebt.",0.92,,2026-02-26T20:39:05.870091+00:00
315,This is the moment terrified tourists start to panic as a low-flying jet swooped down over a packed beach.,"Dies war der Moment, in dem verängstigte Touristen anfangen in Panik zu geraten, nachdem ein tieffliegender Jet über einen vollen Strand hinabstürzt.","Dies ist der Moment, in dem verängstigte Touristen in Panik geraten, als ein tief fliegendes Jetflugzeug über einen überfüllten Strand hinabstürzte.",0.62,,2026-02-26T20:39:08.735337+00:00
316,"But now, it has been judged right to let more national brands come to the fore.","Aber jetzt hat sie sich dazu entschieden, mehr nationale Marken in den Fokus zu rücken.","Aber inzwischen hat man es für richtig erachtet, mehr nationalen Marken den Vortritt zu lassen.",0.85,,2026-02-26T20:39:11.528157+00:00
317,Hakan Sükür is a football legend in Turkey.,Hakan Sükür ist in der Türkei eine Fußball-Legende.,Hakan Şükür ist eine Fußballlegende in der Türkei.,0.98,,2026-02-26T20:39:13.936780+00:00
318,"He was considered a tactical genius, a man who could see around corners.","Er wurde als taktisches Genie angesehen, ein Mann, der um Ecken denken konnte.","Man hielt ihn für ein taktisches Genie, einen Mann, der um die Ecke sehen konnte.",0.95,,2026-02-26T20:39:16.446011+00:00
319,"For women fleeing a country on their own, sexual violence is almost part of daily life.","Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","Für Frauen, die allein aus einem Land fliehen, gehört sexuelle Gewalt fast zum Alltag.",0.93,,2026-02-26T20:39:18.770669+00:00
320,Holidaymakers rose to their feet as they became understandably concerned about the noise from the jet engines without being able to see at first what was coming their way through the clouds.,"Die Urlauber sprangen auf, als sie sich verständlicherweise anfingen, Sorgen über den Lärm der Düsentriebwerke zu machen, ohne zunächst zu sehen, was durch die Wolken auf sie zukam.","Die Urlauber sprangen auf, als sie wegen des Lärms der Düsenmotoren verständlicherweise besorgt wurden, ohne zunächst sehen zu können, was durch die Wolken auf sie zukam.",0.93,,2026-02-26T20:39:21.860405+00:00
321,They were all taken on board the inshore lifeboat and brought back to the lifeboat station,Sie kamen alle an Bord des Küstenrettungsboots und wurden zurück zur Rettungsstation gebracht,Sie wurden alle an Bord des Seenotrettungsboots an Land gebracht und zur Rettungsstation zurückgebracht.,0.32,,2026-02-26T20:39:24.285186+00:00
322,It was a first for the 58-year-old.,Für den 58-Jährigen war es eine Premiere.,Es war das erste Mal für den 58-Jährigen.,0.95,,2026-02-26T20:39:26.968654+00:00
323,"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Somit werden drei Säulen der Gesundheit abgedeckt - Bewegung, frische Luft und Sonnenschein sowie Spaß.","So deckst du also drei Säulen der Gesundheit ab – Bewegung, frische Luft und Sonnenschein sowie Spaß.",0.95,,2026-02-26T20:39:29.316534+00:00
324,"No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".","Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.",Keine andere Straße wurde in diesem Jahr so oft im Zusammenhang mit „autonomer linksextremer Gewalt“ erwähnt.,0.98,,2026-02-26T20:39:32.032218+00:00
325,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten einen Leiter mit Personal- und Kommunikationsfähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit – einen echten Alleskönner.",0.98,,2026-02-26T20:39:35.056620+00:00
326,"It fights against ""multicultural madness"", ""uncontrolled mass immigration"" and ""the loss of national identity through foreigners"".","Sie wendet sich gegen ""Multikulti-Wahn"", ""unkontrollierte Massenzuwanderung"" und den ""Verlust der eigenen Identität durch Überfremdung"".","Er kämpft gegen den „multikulturellen Wahnsinn“, die „unkontrollierte Masseneinwanderung“ und den „Verlust der nationalen Identität durch Fremde“.",0.98,,2026-02-26T20:39:38.426013+00:00
327,"But the experiment, which has be made into a film called The Lickhiker's Guide to Inner Strength, threw up some surprising results.","Aber das Experiment, das unter dem Titel ""The Lickhiker's Guide to Inner Strength"" verfilmt wurde, brachte einige überraschende Ergebnisse ans Tageslicht.","Aber das Experiment, das zu einem Film mit dem Titel Der Anhalterführer zur inneren Stärke gemacht wurde, brachte einige überraschende Ergebnisse hervor.",0.31,,2026-02-26T20:39:40.829403+00:00
328,"After a few minutes, the horse decided it wanted to go home, and raced back to its feeding trough at full tilt.","Nach einigen Minuten erinnerten sich die Pferde an ihren Feierabend, sie jagten im schnellen Galopp nach Hause zu den Futtertrögen.","Nach ein paar Minuten beschloss das Pferd, es wolle nach Hause, und galoppierte mit vollem Satz zurück zu seiner Futterkrippe.",0.72,,2026-02-26T20:39:44.842136+00:00
329,"Ms Davidson, 33, who lives in the Kent town, said: 'How disgusting to think someone is going to take home knickers that another person has been wearing and they haven't been cleaned.'","Frau Davidson, 33, die in Kent lebt, sagte:""Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nehmen würde, die eine andere Person anhatte und die nicht gewaschen wurden.""","Frau Davidson, 33, die in der Stadt in Kent lebt, sagte: „Wie widerlich zu denken, dass jemand Unterhosen mit nach Hause nimmt, die eine andere Person getragen hat und die nicht gereinigt wurden.“",0.95,,2026-02-26T20:39:47.611565+00:00
330,"Busted: After a sample tested positive for doping, weightlifter Adrian Zielinksi from Poland is not allowed to compete in Rio.",Erwischt: Wegen eines positiven Dopingprobe darf Gewichtheber Adrian Zielinski aus Polen in Rio nicht starten.,"Überführt: Nachdem eine Probe positiv auf Doping getestet wurde, darf der Gewichtheber Adrian Zieliński aus Polen nicht in Rio antreten.",0.94,,2026-02-26T20:39:50.085915+00:00
331,"After several regional authorities had done so, the body charged with protecting the constitution across Germany has also put the group on a watchlist.",Nach mehreren Landesämtern haben auch die Verfassungsschützer im Bund die Gruppe unter Beobachtung gestellt.,"Nachdem mehrere regionale Behörden dies getan hatten, hat auch die für den Schutz der Verfassung in ganz Deutschland zuständige Stelle die Gruppe auf eine Beobachtungsliste gesetzt.",0.92,,2026-02-26T20:39:52.604076+00:00
332,And the British trio won the duel for gold.,Und das britische Trio gewann das Duell mit Gold.,Und das britische Trio gewann das Duell um Gold.,0.98,,2026-02-26T20:39:54.833771+00:00
333,A bomb explosion was also reported in Phuket early in the morning.,Auch von Phuket wurde in der Früh eine Bombenexplosion gemeldet.,In Phuket wurde auch früh morgens eine Bombenexplosion gemeldet.,0.99,,2026-02-26T20:39:57.342589+00:00
334,Representatives of junior doctors have called on their union to authorise fresh industrial action in their dispute about a new contract.,"Stellvertreter der Assistenzärzte haben ihre Gewerkschaft dazu aufgerufen, neue Arbeitskampfmaßnahmen bei ihren Streitigkeiten bezüglich eines neuen Vertrages zu genehmigen.","Vertreter der Assistenzärzte haben ihre Gewerkschaft aufgefordert, neue Arbeitskampfmaßnahmen in ihrem Streit über einen neuen Vertrag zu genehmigen.",0.94,,2026-02-26T20:39:59.901847+00:00
