provider,model_id,id,src,ref,hyp,conf,parse_warnings,timestamp_utc,latency_translate_s,latency_conf_s,input_tokens,output_tokens
openai,gpt-5-mini,32,"Ex-Cabinet minister Sir Eric Pickles lambasts the police, election watchdogs and town halls for ignoring evidence of electoral abuse because of ""over-sensitivities about ethnicity and religion.""","Das ehemalige Kabinettsmitglied Sir Eric Pickles greift verbal die Polizei, Wahlbeobachter und Rathäuser dafür an, Beweise von Wahlmissbrauch aufgrund von ""Überempfindlichkeiten bezüglich Ethnie und Religion"" ignoriert zu haben.","Der ehemalige Kabinettsminister Sir Eric Pickles schimpft auf die Polizei, Wahlaufseher und Rathäuser, weil sie Beweise für Wahlmissbrauch ignorierten wegen „Überempfindlichkeiten hinsichtlich Ethnie und Religion“.",0.92,,2026-02-26T20:25:47.288000+00:00,2.1233625411987305,1.1665434837341309,320,96
openai,gpt-5-mini,33,"She views herself as a point-of-contact for all involved: refugees, people from the working group for refugees, administrators, authorities, and anyone else.","Sie sieht sich als Ansprechpartnerin für alle Akteure: Flüchtlinge, Arbeitskreis Flüchtlingshilfe, Verwaltung, Behörden und wer sonst noch mitmischt.","Sie sieht sich selbst als Ansprechpartnerin für alle Beteiligten: Geflüchtete, Personen aus der Arbeitsgruppe für Geflüchtete, Verwaltungsangestellte, Behörden und alle anderen.",0.95,,2026-02-26T20:25:49.921527+00:00,1.5441224575042725,1.0887455940246582,292,85
openai,gpt-5-mini,34,"The federal government will cut funding by 30 per cent from June 2017, which means thousands more vulnerable Queenslanders will be forced to navigate complex legal problems without help.","Die Bundesregierung wird ab Juni 2017 die Mittel um 30 Prozent kürzen, was bedeutet, dass tausende von hilsbedürftigeren Leuten aus Queensland gezwungen sein werden, mit ihren rechtlichen Problemen ohne jegliche Hilfe zurechtzukommen.","Die Bundesregierung wird ab Juni 2017 die Finanzierung um 30 Prozent kürzen, was bedeutet, dass tausende weitere schutzbedürftige Queenslander gezwungen sein werden, komplexe rechtliche Probleme ohne Hilfe zu bewältigen.",0.96,,2026-02-26T20:25:52.754656+00:00,1.7417285442352295,1.0907766819000244,314,97
openai,gpt-5-mini,35,"However, the largest challenge and most difficult shift was when the pipe broke on the Kirchlauter elevated tank on 3 January one year.",Die größte Herausforderung und der schwierigste Einsatz waren aber der Rohrbruch am Hochbehälter bei Kirchlauter an einem 3. Januar.,"Die größte Herausforderung und die schwierigste Umstellung war jedoch, als am 3. Januar eines Jahres die Rohrleitung am Hochbehälter Kirchlauter brach.",0.92,,2026-02-26T20:25:55.560932+00:00,1.6734278202056885,1.1322550773620605,284,81
openai,gpt-5-mini,36,"Even in this field a few studies showed that woman reacted more sensitively to infants, regardless of whether they had their own children or not, the biologist Marina Scheumann reported.","Auch dabei zeigten einige Studien, dass Frauen sensitiver auf Säuglinge reagierten, ganz gleich ob sie bereits Mütter waren oder nicht, berichtete die Biologin Marina Scheumann.","Selbst in diesem Bereich zeigten einige Studien, dass Frauen sensibler auf Säuglinge reagierten, unabhängig davon, ob sie eigene Kinder hatten oder nicht, berichtete die Biologin Marina Scheumann.",0.92,,2026-02-26T20:25:58.105512+00:00,1.4740724563598633,1.069854736328125,308,90
openai,gpt-5-mini,37,Muslim migrants or migrants from the Middle East were vilified in an extremist manner.,So werden Zuwanderer islamischen Glaubens oder aus dem Nahen Osten in extremistischer Weise diffamiert.,Muslimische Migranten oder Migranten aus dem Nahen Osten wurden auf extremistische Weise verteufelt.,0.92,,2026-02-26T20:26:00.364134+00:00,1.2072043418884277,1.050769329071045,247,69
openai,gpt-5-mini,38,"Though trampoline has been an Olympic event since 2000, when it debuted at the Sydney Games, it has spent the intervening 16 years so barely acknowledged that many I surveyed did not realize it was an Olympic sport at all.","Obwohl das Trampolinspringen bereits seit 2000 ein olympisches Ereignis ist, als es in Sydney sein Debüt hatte, wurde es die letzten 16 Jahre so spärlich wahrgenommen, dass viele die, ich befragt hatte, nicht wussten, dass es überhaupt eine Olympiasportart ist.","Obwohl Trampolin seit den Olympischen Spielen 2000 in Sydney eine olympische Disziplin ist, wurde es in den darauf folgenden 16 Jahren so kaum beachtet, dass viele der von mir Befragten gar nicht realisierten, dass es sich überhaupt um eine olympische Sportart handelt.",0.85,,2026-02-26T20:26:03.354977+00:00,1.9029769897460938,1.087209701538086,348,108
openai,gpt-5-mini,39,"Ethiopia is the second most populous nation in Africa, after Nigeria, and its stability is cherished by the West.",Äthiopien ist nach Nigeria das bevölkerungsreichste Land Afrikas und seine Stabilität wird vom Westen geschätzt.,"Äthiopien ist nach Nigeria das zweitbevölkerungsreichste Land Afrikas, und seine Stabilität wird vom Westen hoch geschätzt.",0.95,,2026-02-26T20:26:06.272709+00:00,1.794116497039795,1.122995376586914,267,76
openai,gpt-5-mini,40,"""Shame on you,"" another post stated, pointing out that the hotel, located in the noble Kurfurstendamm street stands near a synagogue.","""Schämt Euch,"" hieß es in einem anderen Beitrag, in dem darauf hingewiesen wurde, dass das Hotel, das sich am noblen Kurfürstendamm befindet, in der Nähe einer Synagoge steht.","„Schäm dich,“ schrieb ein weiterer Beitrag und wies darauf hin, dass das Hotel in der noblen Kurfürstendammstraße in der Nähe einer Synagoge liegt.",0.95,,2026-02-26T20:26:11.165023+00:00,3.7675235271453857,1.1242084503173828,293,84
openai,gpt-5-mini,41,"It can absolutely be the case that additional right-wing terrorist groups or small gatherings come to exist, and plan attacks on asylum seekers, refugee shelters, or for other far-right motives.","Es kann durchaus sein, dass sich weitere rechtsterroristische Gruppierungen oder Kleinstgruppen bilden, die Anschläge gegen Asylsuchende, gegen Flüchtlingsheime oder Attacken aus anderen rechtsextremistischen Motiven planen.","Es kann durchaus vorkommen, dass weitere rechtsextreme Terrorgruppen oder kleinere Zusammenrottungen entstehen und Anschläge auf Asylsuchende, Flüchtlingsunterkünfte oder aus anderen rechtsextremen Motiven planen.",0.95,,2026-02-26T20:26:15.463167+00:00,1.7206473350524902,2.5768113136291504,310,91
openai,gpt-5-mini,42,Republican presidential candidate Donald Trump has run a controversial campaign.,Der republikanische Präsidentschaftskandidat Donald Trump hat bisher eine kontroverse Kampagne geführt.,Der republikanische Präsidentschaftskandidat Donald Trump hat eine umstrittene Kampagne geführt.,0.98,,2026-02-26T20:26:18.530374+00:00,1.8177099227905273,1.2488822937011719,237,68
openai,gpt-5-mini,43,"She said: ""In light of this, the JDC Executive has voted to reject the proposed new contract in full and to call for formal re-negotiations on all of your concerns.""","Sie sagte:""In Anbetracht dessen hat der JDC Vorstand abgestimmt, den vorgeschlagenen neuen Vertrag vollständig abzulehnen und offizielle Neuverhandlungen zu all Euren Sorgen angefordert.""","Sie sagte: „In Anbetracht dessen hat die JDC-Führung beschlossen, den vorgeschlagenen neuen Vertrag insgesamt abzulehnen und formelle Nachverhandlungen zu all Ihren Anliegen zu fordern.“",0.92,,2026-02-26T20:26:21.186651+00:00,1.5819730758666992,1.0737762451171875,311,88
openai,gpt-5-mini,44,His wife told Hansford that it's the highest she's seen the creek in the 48 years she's lived there.,"Seine Frau sagte Hansford, dass sie in den 48 Jahren, in denen sie dort lebte, noch nie einen solchen Hochstand des Flusses gesehen hätte.","Seine Frau sagte Hansford, dass sie den Bach in den 48 Jahren, die sie dort lebt, noch nie so hoch gesehen habe.",0.96,,2026-02-26T20:26:23.608319+00:00,1.4046845436096191,1.016432523727417,266,76
openai,gpt-5-mini,45,"The shooting stars are the Perseids: some of the quickest shooting stars, travelling at 216000 kilometres an hour.","Bei den Sternschuppen handelt es sich um Perseiden, die mit 216000 Kilometern pro Stunde zu den schnellsten Sternschnuppen gehören.","Die Sternschnuppen sind die Perseiden: einige der schnellsten Sternschnuppen, die mit 216.000 Kilometern pro Stunde unterwegs sind.",0.88,,2026-02-26T20:26:26.447049+00:00,1.6979780197143555,1.140209436416626,275,80
openai,gpt-5-mini,46,"'I was referring to a swimmer's performance, and not to them as a person.'","""Ich habe mich auf die Leistung der Schwimmerin und nicht auf sie als Person bezogen.""",Ich bezog mich auf die Leistung eines Schwimmers und nicht auf ihn als Person.,0.88,,2026-02-26T20:26:28.839775+00:00,1.3043854236602783,1.0877225399017334,247,64
openai,gpt-5-mini,47,"So it appears that there were multiple armed combatants out here and that they were actively engaged,"" Philadelphia police Captain Anthony Ginaldi told the station.","So scheint es hier mehrere bewaffnete Kämpfer gegeben zu haben, die sehr aktiv beteiligt waren,"" teilte Polizeihautpmann Anthony Ginaldi der Polizei in Philadelphia dem Sender mit.","„Es scheint also, dass sich hier mehrere bewaffnete Kämpfer aufhielten und dass sie aktiv beteiligt waren“, sagte der Philadelphia-Polizeichef Anthony Ginaldi gegenüber dem Sender.",0.92,,2026-02-26T20:26:31.608638+00:00,1.616161823272705,1.152059555053711,295,88
openai,gpt-5-mini,48,"Justin Gatlin (100, 200, 4x100m relay/USA): The 34-year-old is one of the most controversial track athletes.","Justin Gatlin (100, 200, 4x100-m-Staffel/USA): Der 34-Jährige gehört zu den umstrittensten Figuren in der Leichtathletik.","Justin Gatlin (100, 200, 4x100-m-Staffel/USA): Der 34-Jährige ist einer der umstrittensten Leichtathleten.",0.9,,2026-02-26T20:26:51.856351+00:00,3.8631203174591064,16.383915424346924,294,83
openai,gpt-5-mini,49,Multiple houses and vehicles in the area were also struck.,Es wurden auch mehrere Häuser und Fahrzeuge in dem Gebiet getroffen.,Mehrere Häuser und Fahrzeuge in der Gegend wurden ebenfalls getroffen.,0.95,,2026-02-26T20:26:54.666321+00:00,1.6317672729492188,1.1775431632995605,228,59
openai,gpt-5-mini,50,"Ms. Ziegelman recalled: ""She actually got people sick.""","Ziegelman erinnerte sich: ""Sie machte Leute tatsächlich krank.""",Frau Ziegelman erinnerte sich: „Sie hat tatsächlich Leute krank gemacht.“,0.95,,2026-02-26T20:26:57.616480+00:00,1.5126676559448242,1.4366233348846436,238,64
openai,gpt-5-mini,51,"""We always tell victims not to pay up: that simply exacerbates the problem,"" explains Kleczynski.","""Wir sagen den Opfern immer: Zahlt nicht, ihr fördert damit nur das Problem"", erklärt Kleczynski.","„Wir raten Opfern immer, nicht zu zahlen: Das verschlimmert das Problem nur“, erklärt Kleczynski.",0.98,,2026-02-26T20:27:03.813014+00:00,5.045596361160278,1.1503591537475586,264,73
openai,gpt-5-mini,52,"""We are currently seeing harmful software develop terrifyingly quickly,"" explains Malwarebytes' CEO, Marcin Kleczynski, in an interview with ""Die Welt"" newspaper.","""Wir beobachten aktuell eine erschreckend schnelle Evolution der Schadsoftware"", erklärt Malwarebytes-Chef Marcin Kleczynski im Gespräch mit der ""Welt"".","„Wir erleben derzeit, dass sich Schadsoftware erschreckend schnell entwickelt“, erklärt Malwarebytes-CEO Marcin Kleczynski in einem Interview mit der Zeitung „Die Welt“.",0.98,,2026-02-26T20:27:06.791406+00:00,1.737499475479126,1.2402806282043457,297,82
openai,gpt-5-mini,53,"The ransomware encrypts these files, and deletes the originals for good.",Diese Dateien verschlüsselt die Ransomware und löscht die Originale nachhaltig.,Die Ransomware verschlüsselt diese Dateien und löscht die Originale endgültig.,0.98,,2026-02-26T20:27:09.336790+00:00,1.2507710456848145,1.2940154075622559,240,65
openai,gpt-5-mini,54,"Last August, The New York Times reported the existence of the Pentagon inspector general investigation, opened after complaints by Centcom analysts.","Im vergangenen August berichtete die New York Times von Ermittlungen durch den Generalinspekteur des Pentagon, die nach Beschwerden von Centcom Analysten aufgenommen wurden.","Letzten August berichtete die New York Times über die Existenz der Untersuchung des Generalinspekteurs des Pentagon, die nach Beschwerden von CENTCOM-Analysten eingeleitet wurde.",0.92,,2026-02-26T20:27:12.121418+00:00,1.586899995803833,1.1970996856689453,282,85
openai,gpt-5-mini,55,It was hard not to admire Fiji's whole joyful approach.,Es war nicht schwer den spielerischen Ansatz Fijis zu bewundern.,"Es war schwer, Fidschis insgesamt fröhlichen Umgang nicht zu bewundern.",0.92,,2026-02-26T20:27:15.300800+00:00,2.1825978755950928,0.9962029457092285,236,65
openai,gpt-5-mini,56,During training the German pulled a ligament in his knee. At least it's clear who'll be wearing the number one jersey for Barca: Claudio Bravo.,"Der Deutsche erlitt im Training eine Bänderstauchung im Knie, womit die Einserfrage bei Barca zumindest vorerst zugunsten von Claudio Bravo geklärt ist.","Während des Trainings zog der Deutsche ein Band im Knie. Wenigstens ist klar, wer das Trikot mit der Nummer eins für Barca tragen wird: Claudio Bravo.",0.62,,2026-02-26T20:27:18.171512+00:00,1.7926936149597168,1.077547311782837,285,80
openai,gpt-5-mini,57,"For Kerstin Neugebauer, who has been living in a block of flats next-door to controversial number 94 for 17 years, there can be no talk of uncertainty.","Für Kerstin Neugebauer, die seit 17 Jahren in einem Mietshaus neben der umstrittenen 94 wohnt, kann von Unsicherheit keine Rede sein.","Für Kerstin Neugebauer, die seit 17 Jahren in einem Mehrfamilienhaus neben dem umstrittenen Haus Nummer 94 lebt, kommt Unsicherheit nicht in Frage.",0.98,,2026-02-26T20:27:20.824216+00:00,1.518631935119629,1.133470058441162,303,84
openai,gpt-5-mini,58,Do the smiles convince?,Überzeugen die lächelnden Gesichter?,Überzeugen die Lächeln?,0.9,,2026-02-26T20:27:23.592130+00:00,1.6683361530303955,1.0989410877227783,211,54
openai,gpt-5-mini,59,This is generally used by large US banks.,Das nutzen gerade große US-Banken.,Dies wird allgemein von großen US-Banken verwendet.,0.98,,2026-02-26T20:27:26.801120+00:00,1.2446351051330566,1.9637467861175537,222,57
openai,gpt-5-mini,60,"""Groups such as the ""Identitäre Bewegung"" are trying to approach their target group on their level,"" said the head of constitutional protection.","""Gruppen wie die 'Identitäre Bewegung' versuchen, ihre Zielgruppe da abzuholen, wo sie steht"", sagte der Verfassungsschutzchef.","„Gruppierungen wie die ‚Identitäre Bewegung‘ versuchen, ihre Zielgruppe auf deren Niveau anzusprechen“, sagte der Verfassungsschutzpräsident.",0.92,,2026-02-26T20:27:29.564220+00:00,1.4077110290527344,1.3548049926757812,283,78
openai,gpt-5-mini,61,"There was no whipped cream, just prunes, a little bit of flour, sugar, water and cinnamon.","Es gab keine geschlagene Sahne, nur Pflaumen, etwas Mehl, Zucker, Wasser und Zimt.","Es gab keine Schlagsahne, nur Pflaumen, ein wenig Mehl, Zucker, Wasser und Zimt.",0.96,,2026-02-26T20:27:32.311825+00:00,1.5977091789245605,1.1492562294006348,263,72
openai,gpt-5-mini,62,"After he had beaten 16 rivals from within the Republican camp, doubt is now growing as to whether he will be successful in the race for the White House.","Nachdem er 16 Rivalen innerhalb des eigenen republikanischen Lagers aus dem Rennen geworfen hat, wachsen nun die Zweifel an seinem Erfolg im Kampf um das Weiße Haus.","Nachdem er 16 Rivalen aus dem republikanischen Lager besiegt hatte, wächst nun der Zweifel, ob er im Rennen um das Weiße Haus erfolgreich sein wird.",0.92,,2026-02-26T20:27:34.865283+00:00,1.4663941860198975,1.0864298343658447,291,80
openai,gpt-5-mini,63,Tourists on the beach at Aveiro were terrified when the plane appeared out of the murk and flew at an incredibly low altitude,"Touristen am Strand von Aveiro waren in Panik versetzt, als das Flugzeug aus der Dunkelheit kam und unglaublich tief flog","Touristen am Strand von Aveiro waren verängstigt, als das Flugzeug aus dem Dunst auftauchte und in unglaublich geringer Höhe flog.",0.93,,2026-02-26T20:27:37.402320+00:00,1.3845889568328857,1.1519086360931396,278,78
openai,gpt-5-mini,64,"But the target group wasn't right: there were more people from North Rhine-Westphalia, Berlin and Saxony there than people from Mecklenburg-Vorpommern.","Aber die Zielgruppe stimmte nicht, es waren mehr Nordrhein-Westfalen, Berliner und Sachsen da als Mecklenburger und Vorpommern.","Aber die Zielgruppe stimmte nicht: Es waren dort mehr Menschen aus Nordrhein-Westfalen, Berlin und Sachsen als aus Mecklenburg-Vorpommern.",0.98,,2026-02-26T20:27:40.006197+00:00,1.4455409049987793,1.1577794551849365,287,76
openai,gpt-5-mini,65,"Doctors recommend an examination in a sleep lab for patients whose snoring disrupts their breathing, for people who feel abnormally sleepy during the day, for sleepwalkers, or if the cause of a sleep disorder cannot be pinpointed, explains Fietze.","Zur Untersuchung im Schlaflabor raten Mediziner zum Beispiel bei Schnarchen mit Atemaussetzern, bei krankhafter Tagesmüdigkeit, bei Schlafwandlern oder wenn man die Ursache einer Durchschlafstörung nicht findet, erklärt Fietze.","Ärzte empfehlen laut Fietze eine Untersuchung im Schlaflabor für Patienten, deren Schnarchen die Atmung stört, für Menschen, die tagsüber ungewöhnlich schläfrig sind, für Schlafwandler oder wenn die Ursache einer Schlafstörung nicht festgestellt werden kann.",0.98,,2026-02-26T20:27:43.219091+00:00,1.7922515869140625,1.4199750423431396,351,102
openai,gpt-5-mini,66,"In Bavaria, the seven district governments are responsible for providing accommodation for refugees.",In Bayern sind die sieben Bezirksregierungen für die Unterbringung von Flüchtlingen zuständig.,In Bayern sind die sieben Bezirksregierungen für die Unterbringung von Flüchtlingen zuständig.,0.95,,2026-02-26T20:27:45.675193+00:00,1.343794345855713,1.1117024421691895,244,67
openai,gpt-5-mini,67,His mother stares at the tabletop.,Seine Mutter starrt auf die Tischplatte.,Seine Mutter starrt auf die Tischplatte.,0.95,,2026-02-26T20:27:48.819739+00:00,1.1285972595214844,2.0153708457946777,220,58
openai,gpt-5-mini,68,He voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing.,"Er äußerte sich insbesondere alarmierend zur betrügerischen Briefwahl - bei der ältere Mitglieder der muslimischen Gemeinschaft Druck auf Leute gemacht hätten, einen Kandidaten ihrer Wahl zu wählen.","Er äußerte besondere Besorgnis über Wahlbetrug per Briefwahl – bei dem gesagt wurde, dass ranghohe Mitglieder der muslimischen Gemeinde Druck auf Menschen ausgeübt hätten, für einen von ihnen bestimmten Kandidaten zu stimmen.",0.95,,2026-02-26T20:27:51.702040+00:00,1.671705722808838,1.210097074508667,311,94
openai,gpt-5-mini,69,And it can be the case that several factors have an impact on each other.,"Und es kann sein, dass verschiedene Faktoren einander bedingen.","Und es kann sein, dass mehrere Faktoren sich gegenseitig beeinflussen.",0.93,,2026-02-26T20:27:53.907534+00:00,1.160890817642212,1.0444207191467285,240,61
openai,gpt-5-mini,70,"It is as if the Olympic torch itself were a flaming baton, passed from archer to swimmer to gymnast to triathlete.","Es ist, als wäre die olympische Fackel selbst ein brennender Stab, der vom Armbrustschützen zum Schwimmer zum Turner zum Triathleten gereicht wird.","Es ist, als wäre die olympische Fackel selbst ein brennender Staffelstab, der von Bogenschütze zu Schwimmer zu Turnerin zu Triathlet weitergereicht wird.",0.9,,2026-02-26T20:27:56.619894+00:00,1.6802408695220947,1.0318059921264648,286,87
openai,gpt-5-mini,71,"Investigators believe it was a dispute among Ulm's biker gangs, between a Kurdish gang and a Turkish gang.",Den Ermittlern zufolge geht es um einen Streit im Ulmer Rockermilieu zwischen einer kurdischen und einer türkischen Gang.,"Ermittler gehen davon aus, dass es sich um eine Auseinandersetzung unter Ulmer Rockerbanden handelte, zwischen einer kurdischen Bande und einer türkischen Bande.",0.95,,2026-02-26T20:27:59.156638+00:00,1.4898223876953125,1.0462756156921387,277,85
openai,gpt-5-mini,72,"They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.","Sie werden laut offiziellem Olympiaprogramm nach Ausführung, Schwierigkeitsgrad und ""Flugzeit"" bewertet.","Laut dem offiziellen Olympia-Programm werden sie nach Ausführung, Schwierigkeit und „Flugzeit“ bewertet.",0.9,,2026-02-26T20:28:03.316762+00:00,1.5196397304534912,2.6399855613708496,254,70
openai,gpt-5-mini,73,"Mr Jones said: ""The three men thrown in the water are lucky to be alive and completely uninjured.","Herr Jones sagte: ""Die drei Männer, die ins Wasser geworfen wurden, haben Glück unverletzt und noch am Leben zu sein.","Mr. Jones sagte: „Die drei Männer, die ins Wasser geworfen wurden, haben Glück, am Leben und völlig unversehrt zu sein.“",0.45,,2026-02-26T20:28:07.683945+00:00,3.2013463973999023,1.1653063297271729,270,77
openai,gpt-5-mini,74,A front-row seat to the stunning architecture of the Los Angeles Central Library,Ein Sitz in der vordersten Reihe zur atemberaubenden Architektur der Zentralbibliothek von Los Angeles,Ein Platz in der ersten Reihe zur atemberaubenden Architektur der Los Angeles Central Library,0.92,,2026-02-26T20:28:10.381927+00:00,1.3131072521209717,1.384416103363037,240,64
openai,gpt-5-mini,75,The 29-year-old defended herself by saying she had suffered with bad toothache after an operation.,"Sie habe nach einer Operation starke Zahnschmerzen gehabt, verteidigte sich die 29-Jährige.","Die 29-Jährige verteidigte sich damit, sie habe nach einer Operation unter starken Zahnschmerzen gelitten.",0.95,,2026-02-26T20:28:13.154824+00:00,1.7732648849487305,0.99900221824646,258,71
openai,gpt-5-mini,76,In a meeting with President Putin shown on state television both men claimed that the chief of staff was stepping down at his own request.,"Bei einem Treffen mit Präsident Putin, das im Fernsehen ausgestrahlt wurde, behaupteten beide Männer, dass der Stabschef auf eigenen Wunsch zurücktritt.","In einem Treffen mit Präsident Putin, das im Staatsfernsehen gezeigt wurde, behaupteten beide Männer, der Stabschef trete auf eigenen Wunsch zurück.",0.92,,2026-02-26T20:28:15.754601+00:00,1.4852831363677979,1.114065170288086,277,78
openai,gpt-5-mini,77,"""VW must fully meet the requirements of my investigative committee and the KBA.""","""VW hat die Auflagen meiner Untersuchungskommission und des KBA vollumfänglich zu erfüllen.""",VW muss die Anforderungen meines Untersuchungsausschusses und des KBA vollständig erfüllen.,0.89,,2026-02-26T20:28:17.942791+00:00,1.20023775100708,0.9874815940856934,242,63
openai,gpt-5-mini,78,"""My job isn't about a retirement tour.""","""Mein Job beinhaltet keine Abschieds-Tour.""",In meinem Beruf geht es nicht um eine Abschiedstournee.,0.88,,2026-02-26T20:28:20.430837+00:00,1.3935456275939941,1.0938804149627686,226,61
openai,gpt-5-mini,79,"Like the Olympics, Heathrow is an infrastructure project for the many, not just the few.",Wie die Olympischen Spiele ist Heathrow für viele und nicht für einzelne ein Infrastrukturprojekt.,"Wie die Olympischen Spiele ist Heathrow ein Infrastrukturprojekt für viele, nicht nur für wenige.",0.92,,2026-02-26T20:28:22.764977+00:00,1.4133543968200684,0.9201865196228027,248,65
openai,gpt-5-mini,80,"While many baseball legends take to the great stage over their last few games, Rodriguez had to sit on the sidelines.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne erhalten, musste Rodriguez häufig auf der Bank sitzen.","Während viele Baseball-Legenden in ihren letzten Spielen noch einmal die große Bühne betreten, musste Rodriguez am Spielfeldrand sitzen.",0.9,,2026-02-26T20:28:27.223004+00:00,3.312252998352051,1.145141839981079,266,73
openai,gpt-5-mini,81,Is Ethiopia about to crack?,Ist Äthiopien gerade dabei zusammenzubrechen?,"Steht Äthiopien kurz davor, zu zerbrechen?",0.92,,2026-02-26T20:28:29.565761+00:00,1.2864575386047363,1.0556483268737793,219,60
openai,gpt-5-mini,82,Law are constantly being passed in the name of anti-terrorism.,Ständig wird im Namen der Terrorbekämpfung an Gesetzen geschraubt.,Gesetze werden ständig im Namen der Terrorismusbekämpfung beschlossen.,0.96,,2026-02-26T20:28:31.659265+00:00,1.0385279655456543,1.0543460845947266,236,61
openai,gpt-5-mini,83,"The ""Intercultural Journey"" project continues.","Das Projekt ""Interkulturellen Reise"" geht weiter.","Das Projekt ""Intercultural Journey"" geht weiter.",0.95,,2026-02-26T20:28:34.013064+00:00,1.3461809158325195,1.0069997310638428,225,58
openai,gpt-5-mini,84,That is what the Hollywood star has made abundantly clear in an interview.,Das hat der Hollywood-Star in einem Interview jetzt unmissverständlich klar gemacht.,Das hat der Hollywood-Star in einem Interview mehr als deutlich gemacht.,0.96,,2026-02-26T20:28:36.415038+00:00,1.226898431777954,1.1744608879089355,237,60
openai,gpt-5-mini,85,Then perpetrators discovered extortion software.,Dann entdeckten die Täter Erpressungs-Software für sich.,Dann entdeckten die Täter Erpressungssoftware.,0.92,,2026-02-26T20:28:38.657142+00:00,1.1078765392303467,1.1336033344268799,219,58
openai,gpt-5-mini,86,"""The last major flood we had was in March,"" said city administrator Lacy Landrum.","""Die letzte große Überschwemmung, die wir hatten, war im März,"" sagte Lacy Landrum von der Stadtverwaltung.","„Die letzte große Überschwemmung, die wir hatten, war im März“, sagte Stadtverwalterin Lacy Landrum.",0.98,,2026-02-26T20:28:41.714486+00:00,1.791583776473999,1.2651309967041016,260,75
openai,gpt-5-mini,87,"At each stage, Alexandra Burkhardt and Heidi Faller were responsible for creating a delicious, nourishing dinner and breakfast.",An den Etappenzielen sorgten Alexandra Burkhardt und Heidi Faller für ein schmackhaftes wie auch stärkendes Abendessen und das Frühstück.,"In jeder Phase waren Alexandra Burkhardt und Heidi Faller dafür verantwortlich, ein köstliches, nahrhaftes Abendessen und Frühstück zuzubereiten.",0.81,,2026-02-26T20:28:44.496454+00:00,1.5623984336853027,1.218966007232666,274,79
openai,gpt-5-mini,88,"The perpetrator is on the run, she said, and he is officially being sought.","Der Täter sei auf der Flucht, nach ihm werde öffentlich gefahndet.","Die Täterin ist auf der Flucht, sagte sie, und er wird offiziell gesucht.",0.9,,2026-02-26T20:28:47.031247+00:00,1.3750278949737549,1.1590726375579834,248,65
openai,gpt-5-mini,89,The Portuguese Air Force said today the pilot of the P-3C Orion plane was on a training flight to identify fishing boats off the coast and had to drop so low because it was the only way of checking them.,"Die portugiesischen Luftstreitkräfte gaben heute an, dass sich der Pilot des P-3C Orion Flugzeugs auf einem Trainingsflug befand, um Fischerboote vor der Küste zu identifizieren und dabei so tief fliegen musste, dass dies die einzige Möglichkeit darstellte, sie zu erkennen.","Die portugiesische Luftwaffe teilte heute mit, dass der Pilot des P-3C Orion bei einem Ausbildungsflug zur Identifizierung von Fischerbooten vor der Küste unterwegs war und so tief fliegen musste, weil dies die einzige Möglichkeit war, sie zu überprüfen.",0.95,,2026-02-26T20:28:49.497330+00:00,1.3982534408569336,1.0672550201416016,338,103
openai,gpt-5-mini,90,"Treats says nude calendar for 'women, as well as men'","Treats will Nacktkalendar für ""Frauen und für Männer""","Treats sagt, Kalender mit Nacktfotos für „Frauen ebenso wie Männer“.",0.9,,2026-02-26T20:28:51.910144+00:00,1.2944414615631104,1.1177151203155518,240,66
openai,gpt-5-mini,91,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,"Mein letzter Halt ist ein Geschäft, von dem gesagt wird, dass eine neue Generation von Plattenliebhabern inspiriert haben soll: Urban Outfitters.","Meine letzte Station ist ein Geschäft, dem nachgesagt wird, eine neue Generation von Vinyl-Liebhabern inspiriert zu haben: Urban Outfitters.",0.95,,2026-02-26T20:28:54.569453+00:00,1.5357296466827393,1.1229171752929688,268,79
openai,gpt-5-mini,92,"Especially savory are the accounts of the government's response to its hungry citizenry, like President Herbert Hoover's let-me-eat-cake attitude.","Insbesondere schmackhaft sind die Berichte über die Antwort der Regierung an die hungernden Bürger, wie Präsident Herbert Hoovers Lass-mich-Kuchen-Essen-Haltung.","Besonders pikant sind die Berichte über die Reaktion der Regierung auf ihre hungernde Bevölkerung, etwa Präsident Herbert Hoovers „lasst mich Kuchen essen“-Haltung.",0.62,,2026-02-26T20:28:57.149059+00:00,1.6326713562011719,0.9462873935699463,284,82
openai,gpt-5-mini,93,It's a rare sight.,Seltener Anblick.,Das ist ein seltener Anblick.,0.95,,2026-02-26T20:28:59.574290+00:00,1.1662793159484863,1.2582833766937256,213,56
