id,src,ref,hyp,conf,parse_warnings,timestamp_utc
251,"GB made wholesale changes at half-time and they plugged the Fijian dam...for all of four minutes, which by first-half standards was good, until Josua Tuisova went over after some brilliant Fijian interplay.","GB führte grundlegende Änderungen zur Halbzeit durch und schloss die fijianische Lücke...für ganze vier Minuten, was für die Verhältnisse der ersten Halbzeit gut war, bis Josua Tuisova nach einem brillianten Zwischenplay von Fiji durchlief.","GB nahm zur Halbzeit umfassende Wechsel vor und sie stoppten den fidschianischen Damm...für ganze vier Minuten, was nach Maßstäben der ersten Halbzeit gut war, bis Josua Tuisova nach einem brillanten fidschianischen Zusammenspiel einen Versuch legte.",0.92,,2026-02-26T22:04:41.256178+00:00
252,"Managing Director of the bank, Josef Paul, said on Thursday that ""this only applies to 139 customers with 40 million euros in their current accounts or day-to-day accounts"".","Bankchef Josef Paul sagte am Donnerstag: ""Es geht nur um 139 Kunden, die 40 Millionen Euro auf Giro- oder Tagesgeldkonten parken"".","GeschÃ¤ftsfÃ¼hrer der Bank, Josef Paul, sagte am Donnerstag, dass âdies nur fÃ¼r 139 Kunden mit 40 Millionen Euro auf ihren Girokonten oder Tagesgeldkonten gilt",0.65,translation_no_json,2026-02-26T22:04:44.831437+00:00
253,The winner of the Australian Open faced off against Brit Johanna Konta (no. 10).,Die Australian-Open-Gewinnerin traf auf die Britin Johanna Konta (Nr. 10).,Die Gewinnerin der Australian Open trat gegen die Britin Johanna Konta (Nr. 10) an.,0.95,,2026-02-26T22:04:48.149407+00:00
254,"More of the product side, less of the music.","Mehr produktlastig, weniger musiklastig.","Mehr von der Produktseite, weniger von der Musik.",0.95,,2026-02-26T22:04:52.908202+00:00
255,"There has to be investment in infrastructure, Trump and Clinton say almost verbatim.","In die müsse investiert werden, sagen Trump und Clinton fast wortgleich.","Es muss in die Infrastruktur investiert werden, sagen Trump und Clinton fast wortgleich.",0.95,,2026-02-26T22:04:56.450988+00:00
256,"Sellering, 66 years old and head of the parliament since 2008, pursued a rather inconspicuous election campaign, as can be seen from his posters.","Sellering, 66 Jahre alt und seit 2008 Regierungschef, macht einen fast unauffällig wirkenden Wahlkampf, sieht man von seinen Großplakaten ab.","Sellering, 66 Jahre alt und seit 2008 Regierungschef, führte einen eher unauffälligen Wahlkampf, wie man an seinen Plakaten sehen kann.",0.65,,2026-02-26T22:05:01.384326+00:00
257,"Three men are ""lucky to be alive"" after they were thrown from their fishing boat off Anglesey.","Drei Männer haben ""Glück noch am Leben zu sein"", nachdem sie von ihrem Fischerboot vor Anglesey geworfen wurden.","Drei MÃ¤nner haben âGlÃ¼ck, am Leben zu sein",0.65,translation_no_json,2026-02-26T22:05:04.969706+00:00
258,"Salzburg's ""West Side Story"" with Cecilia Bartoli","Salzburger ""West Side Story"" mit Cecilia Bartoli",Salzburgs âWest Side Story,0.65,translation_no_json,2026-02-26T22:05:07.890175+00:00
259,I just can't believe it.,Ich kann das einfach nicht glauben.,Ich kann es einfach nicht glauben.,0.98,,2026-02-26T22:05:10.699680+00:00
260,Vatemo Ravouvou then burst through some more limp GB tackling and stormed to the line to score.,"Vatemo Ravouvou preschte durch weitere schwache Tacklings des GB Teams und stürmte bis zur Linie, um ein Tor zu machen.","Vatemo Ravouvou brach dann durch einige weitere schwache GB-Tackles und stürmte zur Linie, um zu punkten.",0.92,,2026-02-26T22:05:14.265044+00:00
261,"As administrative director Herbert Schmidt showed the committee, it was necessary to recalculate the fees for the sewage plants serving the market town.","Wie Verwaltungsleiter Herbert Schmidt dem Gremium aufzeigte, war eine Neukalkulation der Gebühren für die Abwasseranlagen der Marktgemeinde notwendig.","Wie Verwaltungsleiter Herbert Schmidt dem Ausschuss darlegte, war es notwendig, die Gebühren für die Kläranlagen, die den Marktflecken versorgen, neu zu berechnen.",0.92,,2026-02-26T22:05:18.651038+00:00
262,"The same is true for electricity costs: in the previous calculations for 2011/2012, they are far below their current levels.","Das Gleiche gilt für Stromkosten, welche bei der vorherigen Kalkulation in den Jahren 2011/2012 noch deutlich unter dem jetzigen Niveau lagen.",Das Gleiche gilt für die Stromkosten: In den früheren Berechnungen für 2011/2012 liegen sie weit unter ihrem heutigen Niveau.,0.95,,2026-02-26T22:05:21.752448+00:00
263,"If you don't have access to the internet, you can ask your family, friends or neighbours to help you look things up online.","Wer keinen Zugang zum Internet hat, kann die Familie, Freunde oder Nachbarn um Hilfe bei der Internetrecherche bitten.","Wenn Sie keinen Internetzugang haben, können Sie Ihre Familie, Freunde oder Nachbarn bitten, Ihnen bei der Online-Suche zu helfen.",0.98,,2026-02-26T22:05:24.998282+00:00
264,"According to the judgement, the organiser had not violated its information obligation.","Er habe seine Informationspflichten also nicht verletzt, so das Urteil.",Laut dem Urteil hatte der Veranstalter seine Informationspflicht nicht verletzt.,0.95,,2026-02-26T22:05:28.189653+00:00
265,"Condrobs opened the centre in January, in collaboration with Pro Familia and the Munich Women's Help organisation.",Im Januar hat Condrobs die Einrichtung zusammen mit Pro Familia und der Münchner Frauenhilfe aufgemacht.,Condrobs eröffnete das Zentrum im Januar in Zusammenarbeit mit Pro Familia und der Münchner Frauenhilfe.,0.95,,2026-02-26T22:05:31.327085+00:00
266,It is still apparently unclear who is behind the attacks.,"Noch sei unklar, welche Gruppe hinter den Anschlägen stecke.","Es ist offenbar immer noch unklar, wer hinter den Angriffen steckt.",0.95,,2026-02-26T22:05:34.259186+00:00
267,"""There was never a direct order"" not to include Israel in the fast dial list,"" Suddeutsche Zeitung quoted a Kempinski representative as saying.","""Es gab nie eine direkte Anweisung"", Israel nicht in die Schnellwahlliste aufzunehmen,"" zitierte die Süddeutsche Zeitung einen Sprecher des Kempinski Hotels.","""Es gab nie eine direkte Anweisung"", Israel nicht in die Kurzwahlliste aufzunehmen, zitierte die Süddeutsche Zeitung einen Kempinski-Vertreter.",0.92,,2026-02-26T22:05:38.935804+00:00
268,"After an attempt to deceive a doping check in the Olympic village, Kenya has sent one coach home.",Nach einem Betrugsversuch bei einer Doping-Kontrolle im Olympischen Dorf hat Kenia einen Trainer nach Hause geschickt.,"Nach einem Versuch, eine Dopingkontrolle im Olympischen Dorf zu täuschen, hat Kenia einen Trainer nach Hause geschickt.",0.95,,2026-02-26T22:05:42.335657+00:00
269,"Even in Germany, lone women are often seen as inferior in refugee accommodation, and, in the worst cases, they are abused.",Auch hier würden alleinstehende Frauen in Flüchtlingsunterkünften oft als minderwertig betrachtet und schlimmstenfalls missbraucht.,Auch in Deutschland werden alleinstehende Frauen in Flüchtlingsunterkünften oft als minderwertig angesehen und im schlimmsten Fall missbraucht.,0.95,,2026-02-26T22:05:45.780796+00:00
270,"Hindes said: ""If he wins another two gold medals, he should get a knighthood.""","Hindes sagte: ""Wenn er zwei weitere Goldmedaillen gewinnt, sollte er zum Ritter geschlagen werden.""","Hindes sagte: âWenn er zwei weitere Goldmedaillen gewinnt, sollte er zum Ritter geschlagen werden.",0.95,translation_no_json,2026-02-26T22:05:49.380500+00:00
271,"""Fortunately, by the time we had launched, the strong winds had blown it clear of them,"" he added.","""Glücklicherweise haben die starken Winde das Boot bereits außer ihrer Reichweite geweht, bis wir zu Wasser ließen,"" fügte er hinzu.","Glücklicherweise hatte der starke Wind es zum Zeitpunkt unseres Starts von ihnen weggeweht, fügte er hinzu.",0.95,,2026-02-26T22:05:52.565861+00:00
272,"Jewish filmmaker slams Berlin hotel for removing Israel dial code after Arab ""request"" - RT News","Jüdischer Regisseur zerschlägt Berliner Hotel, weil israelische Vorwahl nach ""arabischer"" Aufforderung entfernt wurde - RT News",JÃ¼discher Filmemacher kritisiert Berliner Hotel fÃ¼r Entfernung der israelischen Vorwahl nach arabischer âAnfrage,0.92,translation_no_json,2026-02-26T22:05:55.145854+00:00
273,"Nevertheless, Rodriguez, who was married to actress Cameron Diaz and who has been rumoured to have been linked to pop star Madonna and actress Kate Hudson, had the support of the fans of Yankees' arch rivals, Boston Red Sox.","Immerhin bekam Rodriguez, der mit der Schauspielerin Cameron Diaz verheiratet war und dem Verhältnisse mit Popstar Madonna und der Schauspielerin Kate Hudson nachgesagt werden, Sympathie-Bekundungen der Fans vom Yankee-Erzrivalen Boston Red Sox.","Dennoch hatte Rodriguez, der mit der Schauspielerin Cameron Diaz verheiratet war und dem Gerüchten zufolge Beziehungen zur Popstar Madonna und zur Schauspielerin Kate Hudson nachgesagt wurden, die Unterstützung der Fans der Erzrivalen der Yankees, der Boston Red Sox.",0.92,,2026-02-26T22:05:59.731259+00:00
274,"However, she couldn't get him to leave the apartment.","Sie konnte ihn aber nicht dazu bewegen, die Wohnung zu verlassen.","Sie konnte ihn jedoch nicht dazu bringen, die Wohnung zu verlassen.",0.98,,2026-02-26T22:06:03.067304+00:00
275,"Every one of them has a baby with them, the oldest of which is one year old.","Jede hat ein Baby dabei, das höchstens ein Jahr alt ist.","Jeder von ihnen hat ein Baby bei sich, von denen das älteste ein Jahr alt ist.",0.95,,2026-02-26T22:06:05.725699+00:00
276,The novelty will wear off and use will subside in due course.,Das Neue wird seinen Reiz verlieren und die Verwendung wird mit der Zeit nachlassen.,Die Neuheit wird sich abnutzen und die Nutzung wird mit der Zeit nachlassen.,0.95,,2026-02-26T22:06:09.274973+00:00
277,"Alex Rodriguez' tears ran quicker than the US baseball star had run from base to base, in better days.",Die Tränen liefen bei Alex Rodriguez schneller als der US-Baseball-Star in besten Tagen von Base zu Base.,"Alex Rodriguez' Tränen flossen schneller, als der US-Baseballstar in besseren Tagen von Base zu Base gelaufen war.",0.95,,2026-02-26T22:06:12.484505+00:00
278,"In July 2016, compared to the previous month, an increase was observed in the price of the following groups of consumer goods: food and non-alcoholic beverages (1.7%); transport (1.8%); recreation and culture (6.3%); restaurants and hotels (1.2%); miscellaneous goods and services (0.3%).","Im Juli 2016 wurde im Vergleich zum Vormonat ein Preisanstieg der folgenden Gruppen von Konsumgütern beobachtet: Lebensmittel und nichtalkoholische Getränke (1,7 %); Transport (1,8 %); Freizeit und Kultur (6,3 %); Restaurants und Hotels (1,2 %); verschiedene Güter und Dienstleistungen (0,3 %).","Im Juli 2016 wurde im Vergleich zum Vormonat ein Preisanstieg bei folgenden Gruppen von Konsumgütern beobachtet: Nahrungsmittel und alkoholfreie Getränke (1,7%); Verkehr (1,8%); Freizeit und Kultur (6,3%); Restaurants und Hotels (1,2%); verschiedene Waren und Dienstleistungen (0,3%).",0.98,,2026-02-26T22:06:17.068659+00:00
279,"""This award means a lot to me,"" said Langer, ""because it's not just given for sporting success, but also for social commitment.""","""Diese Auszeichnung bedeutet mir sehr viel"", sagt Langer, ""denn sie wird nicht nur für sportliche Erfolge, sondern auch für gesellschaftliches Engagement vergeben"".",âDiese Auszeichnung bedeutet mir sehr viel,0.15,translation_no_json,2026-02-26T22:06:20.151052+00:00
280,"She, and all of her sisters, are selling you pictures of themselves on their respective paywalled apps.",Sie und all ihre Schwestern verkaufen Ihnen Bilder von sich auf ihren jeweiligen Paywall-Apps.,Sie und alle ihre Schwestern verkaufen dir Bilder von sich selbst auf ihren jeweiligen kostenpflichtigen Apps.,0.92,,2026-02-26T22:06:23.369126+00:00
281,A recent study saw security researchers from F-Secure examine user interfaces and contact with extortioners. They came to the conclusion that perpetrators really do try to construct a kind of customer service system so that they can get more money.,"In einer aktuellen Studie haben die Sicherheitsforscher von F-Secure die Nutzeroberflächen und den Kontakt mit den Erpressern untersucht und kommen zu dem Ergebnis: Die Täter versuchen tatsächlich, eine Art Kundenservice aufzubauen, um mehr Geld einzunehmen.","Eine aktuelle Studie sah Sicherheitsforscher von F-Secure Benutzeroberflächen und Kontakt mit Erpressern untersuchen. Sie kamen zu dem Schluss, dass Täter tatsächlich versuchen, eine Art Kundenservice-System aufzubauen, damit sie mehr Geld bekommen können.",0.72,,2026-02-26T22:06:27.344094+00:00
282,"But the reality is that gymnastics is an expensive sport, and gymnasts primarily train in private gymnastics clubs that are maintained by parents paying the cost of the training, facility, travel, uniforms, competition fees, hotel fees (for the coaches and their gymnasts and families) and the list goes on.","Aber die Realität sieht so aus, dass Turnen ein teurer Sport ist und Turner in erster Linie in privaten Turnvereinen, die von Eltern aufrechterhalten werden, die für die Trainings-, Einrichtungs-, Reise- Bekleidungs-, Wettbewerbs- und Hotelkosten (für die Trainer und deren Turner und Familien) aufkommen. Die Liste lässt sich beliebig fortsetzen.","Aber die Realität ist, dass Turnen ein teurer Sport ist, und Turner trainieren hauptsächlich in privaten Turnvereinen, die durch die Eltern finanziert werden, die die Kosten für das Training, die Einrichtung, Reisen, Uniformen, Wettkampfgebühren, Hotelkosten (für die Trainer und ihre Turner und Familien) bezahlen, und die Liste geht weiter.",0.95,,2026-02-26T22:06:31.944397+00:00
283,She said: 'People couldn't believe what they were seeing.',"Sie sagte: "" Die Leute konnten nicht glauben, was sie sahen.""","Sie sagte: 'Die Leute konnten nicht glauben, was sie sahen.'",0.95,,2026-02-26T22:06:34.332392+00:00
284,"Teams of women cooked for male farmworkers, and fresh-baked pie was served at breakfast, lunch and dinner.","Mannschaften von Frauen kochten für männliche Feldarbeiter und es wurde frisch gebackene Pastete zum Frühstück, Mittagessen und Abendessen serviert.","Frauenteams kochten für männliche Landarbeiter, und frisch gebackener Kuchen wurde zum Frühstück, Mittagessen und Abendessen serviert.",0.65,,2026-02-26T22:06:38.153845+00:00
285,"All the way along his trip through Europe, Mr Wright spoke to doctors and medical professionals about boosting gut bacteria and about his own health.",Auf seiner Reise durch Europa sprach Herr Wright mit Ärzten und medizinischen Fachkräften über die Förderung von Darmbakterien sowie über seine eigene Gesundheit.,Während seiner gesamten Reise durch Europa sprach Herr Wright mit Ärzten und medizinischen Fachkräften über die Förderung von Darmbakterien und über seine eigene Gesundheit.,0.95,,2026-02-26T22:06:42.211173+00:00
286,Now the former DSV athlete Markus Deibler has come forward on Facebook to defend his ex-teammates from criticism.,Nun hat sich der ehemalige DSV-Athlet Markus Deibler via Facebook schützende vor seine in der Kritik stehenden Ex-Teamkollegen gestellt.,"Nun hat sich der ehemalige DSV-Athlet Markus Deibler auf Facebook zu Wort gemeldet, um seine Ex-Teamkollegen gegen Kritik zu verteidigen.",0.98,,2026-02-26T22:06:45.903539+00:00
287,"Many of those suspected of carrying out the attacks on asylum centers were not viewed as criminals, politically motivated perpetrators or members of the far-right scene.","Viele der Tatverdächtigen bei Attacken auf Asylunterkünfte seien vorher nicht als Kriminelle, politisch motivierte Straftäter oder Anhänger der rechten Szene bekannt gewesen.","Viele der Verdächtigen, die die Angriffe auf Asylunterkünfte verübt haben sollen, wurden nicht als Kriminelle, politisch motivierte Täter oder Mitglieder der rechtsextremen Szene angesehen.",0.95,,2026-02-26T22:06:50.033761+00:00
288,"""It's occurring within a residential area in front of a home,"" Howard said to CBS affiliate KPHO earlier this month.","""Es geschieht in einer Wohngegend vor einem Haus,"" teilte Howard der KHPO, einer Tochtergesellschaft von CBS, Anfang des Monats mit.",âEs ereignet sich in einem Wohngebiet vor einem Haus,0.95,translation_no_json,2026-02-26T22:06:53.945543+00:00
289,"The hunter and the wolf: U.S. Men's Archery Team member Brady Ellison, left, has been compared to Leonardo DiCaprio since he was a kid","Der Jäger und der Wolf: Mannschaftsmitglied der US-Mannschaft im Bogenschießen Brady Ellison, links, wird seit seiner Kindheit mit Leonardo DiCaprio verglichen","Der Jäger und der Wolf: Brady Ellison, Mitglied des US-amerikanischen Herren-Bogenschießteams, links, wird seit seiner Kindheit mit Leonardo DiCaprio verglichen",0.95,,2026-02-26T22:06:57.344140+00:00
290,"The boot is easy to load, but the load height of 650 mm is a bit higher than it is in the Peugeot 2008, which is a comparable model.","Der Kofferraum lässt sich gut beladen, allerdings ist die Ladehöhe mit 650 mm etwas höher als beim vergleichbaren Peugeot 2008.","Der Kofferraum ist leicht zu beladen, aber die Ladehöhe von 650 mm ist etwas höher als beim Peugeot 2008, der ein vergleichbares Modell ist.",0.95,,2026-02-26T22:07:00.665159+00:00
291,"That's what the prosecutor must determine,"" said Hofstetter.","Das ist etwas, was der Staatsanwalt entscheiden muss,"" sagte Hofstetter.",Das muss die Staatsanwaltschaft feststellen,0.95,translation_no_json,2026-02-26T22:07:03.845350+00:00
292,"The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).","Das Verfahren lautet Bordini v. Donald J. Trump For President Inc., 16-CS-14300, Oberstes Gericht, County of Mecklenburg (Charlotte).","Der Fall ist Bordini gegen Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).",0.95,,2026-02-26T22:07:07.526878+00:00
293,Forecaster Alek Krautmann said both rivers could flood many houses in suburban areas near Baton Rouge.,"Der Metereologe Alek Krautmann sagt, dass beide Flüsse viele Häuser in den Vorortgegenden nahe Baton Rouge überschwemmen könnten.","Meteorologe Alek Krautmann sagte, beide Flüsse könnten viele Häuser in Vorstadtgebieten nahe Baton Rouge überfluten.",0.95,,2026-02-26T22:07:10.422709+00:00
294,"That's younger people, not older ones, late teens who are just getting into it.","Das sind jüngere Leute, nicht ältere, die erst langsam reinkommen.","Das sind jüngere Leute, nicht ältere, späte Teenager, die gerade erst damit anfangen.",0.95,,2026-02-26T22:07:13.405201+00:00
295,The exception is a bodyguard on the door.,Die Ausnahme ist ein Wachmann vor der Tür.,Die Ausnahme ist ein Leibwächter an der Tür.,0.95,,2026-02-26T22:07:16.270577+00:00
296,"Her refugee policies, her ""we can manage it"" have accelerated the rise of the far-right, he believes - which will probably cost him his job.","Ihre Flüchtlingspolitik, ihr ""Wir schaffen das"" habe den Aufstieg der Rechtspopulisten beschleunigt, was ihn jetzt vermutlich das schöne Amt kosten wird.","Ihre FlÃ¼chtlingspolitik, ihr âWir schaffen das",0.15,translation_no_json,2026-02-26T22:07:21.246858+00:00
297,Soon the company will start retailing the vehicle.,In Kürze will der Konzern den Handel mit dem Transporter starten.,Bald wird das Unternehmen mit dem Verkauf des Fahrzeugs beginnen.,0.95,,2026-02-26T22:07:24.347170+00:00
298,"From this, trampoline offers a respite.",Davon bietet das Trampolin eine Atempause.,Davon bietet Trampolin eine Atempause.,0.92,,2026-02-26T22:07:27.247302+00:00
299,"Hoy watched on from his position as a BBC pundit and caught the eye of Skinner, Kenny and Hindes when they stepped on to the podium.","Hoy sah von seiner Position als BBC-Experte aus zu und fiel Skinner, Kenny und Hindes auf, als diese auf das Podest stiegen.","Hoy beobachtete das Geschehen von seiner Position als BBC-Experte aus und fiel Skinner, Kenny und Hindes ins Auge, als sie auf das Podium traten.",0.95,,2026-02-26T22:07:32.578083+00:00
300,This led to some lorries hurtling through residential areas.,"Was dazu führte, dass sich mancher Lkw in Wohngebieten verfranste.","Dies führte dazu, dass einige Lastwagen durch Wohngebiete rasten.",0.95,,2026-02-26T22:07:36.528438+00:00
301,And teammate Aly Raisman earned silver.,Mannschaftmitglied Aly Raisman gewann Silber.,Und Teamkollegin Aly Raisman gewann Silber.,0.98,,2026-02-26T22:07:39.464037+00:00
302,"The revelation of its cover star is so hotly anticipated that, in the past two years, pictures of the magazine have been leaked before the official announcement.","Die Enthüllung seines Coverstars wird so sehnsüchtig erwartet, dass in den letzten zwei Jahren Bilder der Zeitschrift noch vor der offiziellen Bekanntgabe durchsickerten.","Die Enthüllung des Cover-Stars wird so heiß erwartet, dass in den letzten zwei Jahren Bilder des Magazins vor der offiziellen Ankündigung durchgesickert sind.",0.95,,2026-02-26T22:07:43.492793+00:00
303,"Bodies protecting the constitution across nine federal states - Bremen, Bavarian, Hesse, Berlin, Baden-Württemberg, North Rhine-Westphalia, Lower Saxony, Saxony and Thuringia - already have the ""Identitäre"" under observation.","Verfassungsschützer in neun Bundesländern - Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, NRW, Niedersachsen, Sachsen und Thüringen - beobachten die ""Identitären"" bereits.","Verfassungsschutzbehörden in neun Bundesländern - Bremen, Bayern, Hessen, Berlin, Baden-Württemberg, Nordrhein-Westfalen, Niedersachsen, Sachsen und Thüringen - beobachten die ""Identitäre"" bereits.",0.95,,2026-02-26T22:07:46.899798+00:00
304,"He blamed false reports on his candidacy, once again giving the media a dressing-down, as he is known to do.","Schuld seien falsche Berichte über seine Kandidatur, nahm er wieder seine bekannte Medienschelte auf.","Er machte falsche Berichte über seine Kandidatur dafür verantwortlich und gab den Medien einmal mehr einen Rüffel, wie man es von ihm kennt.",0.95,,2026-02-26T22:07:51.184162+00:00
305,"""I cannot put 4000 euros aside for every million.""","""Ich kann nicht für jede Million 4000 Euro hinlegen.""",Ich kann nicht 4000 Euro für jede Million beiseitelegen.,0.95,,2026-02-26T22:07:54.677915+00:00
306,This is shown by Robel Kiros Habte's brave performance at the summer games in Rio de Janeiro.,Das zeigt der mutige Auftritt von Robel Kiros Habte bei den Sommerspielen in Rio de Janeiro.,Dies zeigt die mutige Leistung von Robel Kiros Habte bei den Sommerspielen in Rio de Janeiro.,0.95,,2026-02-26T22:07:58.202184+00:00
307,"""We're in a good place right now,"" Parnham said, but just how good it is will depend on the result of Saturday's game.","""Wir sind in einer guten Position"" sagte Parnham, aber wie gut wird vom Ergebnis des nächsten Spiels am Samstag abhängen.",âWir sind gerade in einer guten Verfassung,0.45,translation_no_json,2026-02-26T22:08:03.763086+00:00
308,"To prevent it from simply being stolen, it sinks down when measuring, making its wheels disappear into the armoured, bullet-proof exterior.","Damit er nicht einfach geklaut wird, ist er im Messbetrieb abgesenkt, so dass die Räder in der gepanzerten und übrigens auch schusssicheren Außenhülle verschwinden.","Um zu verhindern, dass es einfach gestohlen wird, senkt es sich beim Messen ab, wodurch seine Räder in der gepanzerten, kugelsicheren Außenhülle verschwinden.",0.95,,2026-02-26T22:08:06.916346+00:00
309,The police helicopter flew above various areas for about an hour - without success.,Der Polizeihubschrauber flog etwa eine Stunde lang verschiedene Gebiete ab - erfolglos.,Der Polizeihubschrauber flog etwa eine Stunde lang über verschiedene Gebiete - ohne Erfolg.,0.98,,2026-02-26T22:08:10.339629+00:00
310,This means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant.,Der Wärmeverlust von einem Gramm Maus ist daher viel größer als bei einem Gramm Elefant.,"Das bedeutet, dass die Wärme, die pro Gramm einer Maus verloren geht, viel größer ist als die, die pro Gramm eines Elefanten verloren geht.",0.98,,2026-02-26T22:08:13.369982+00:00
311,"He mocked the ""poor, pathetic"" television pundits who try to figure him out and said, ""They can't!""","Er verhöhnte die ""armen, jämmerlichen"" Fernsehexperten, die versuchen ihn zu verstehen und sagte, ""Sie können es nicht!"".","Er verspottete die âarmen, erbÃ¤rmlichen",0.15,translation_no_json,2026-02-26T22:08:16.744964+00:00
312,"The company is planning to use its own factories to build up to 10,000 vehicles per year, per level.",In der posteigenen Fabrikation plane das Unternehmen den Bau von bis zu 10.000 Autos pro Jahr und Schicht.,"Das Unternehmen plant, seine eigenen Fabriken zu nutzen, um bis zu 10.000 Fahrzeuge pro Jahr und Ebene zu produzieren.",0.92,,2026-02-26T22:08:20.200533+00:00
313,"They can impact in various different ways: You could be exhausted, tired, poorly rested, suffer from difficulties concentrating and staying alert, be irritable, have mood swings or physical complains such as stomach ache or headaches.","Die Beeinträchtigung kann ganz unterschiedlich aussehen: Man ist abgeschlagen, müde, unausgeschlafen, hat Schwierigkeiten mit der Aufmerksamkeit und der Konzentration, ist leicht reizbar, hat Stimmungsschwankungen oder körperliche Beschwerden wie Magen- oder Kopfschmerzen.","Sie können sich auf verschiedene Weise auswirken: Sie könnten erschöpft, müde, schlecht ausgeruht sein, unter Konzentrationsschwierigkeiten und Problemen, wach zu bleiben, leiden, reizbar sein, Stimmungsschwankungen haben oder körperliche Beschwerden wie Bauchschmerzen oder Kopfschmerzen haben.",0.92,,2026-02-26T22:08:24.242743+00:00
314,"It's easy to listen to music by a computer or another way, but the beauty of vinyl is ..."" she drifts off into a lovestruck sigh.","Es ist leicht Musik von einem Computer oder auf andere Art und Weise zu hören, aber die Schönheit von Platten ist..."" sie treibt mit einem verliebten Seufzer ab.","Es ist einfach, Musik Ã¼ber einen Computer oder auf andere Weise zu hÃ¶ren, aber die SchÃ¶nheit von Vinyl ist ...",0.15,translation_no_json,2026-02-26T22:08:27.796241+00:00
315,This is the moment terrified tourists start to panic as a low-flying jet swooped down over a packed beach.,"Dies war der Moment, in dem verängstigte Touristen anfangen in Panik zu geraten, nachdem ein tieffliegender Jet über einen vollen Strand hinabstürzt.","Dies ist der Moment, in dem verängstigte Touristen in Panik geraten, als ein tief fliegendes Flugzeug über einen überfüllten Strand hinwegflog.",0.95,,2026-02-26T22:08:31.383060+00:00
316,"But now, it has been judged right to let more national brands come to the fore.","Aber jetzt hat sie sich dazu entschieden, mehr nationale Marken in den Fokus zu rücken.","Aber jetzt wurde es als richtig erachtet, mehr nationale Marken in den Vordergrund treten zu lassen.",0.95,,2026-02-26T22:08:34.557100+00:00
317,Hakan Sükür is a football legend in Turkey.,Hakan Sükür ist in der Türkei eine Fußball-Legende.,Hakan Sükür ist eine Fußballlegende in der Türkei.,1.0,,2026-02-26T22:08:37.744076+00:00
318,"He was considered a tactical genius, a man who could see around corners.","Er wurde als taktisches Genie angesehen, ein Mann, der um Ecken denken konnte.","Er galt als taktisches Genie, ein Mann, der um die Ecke denken konnte.",0.95,,2026-02-26T22:08:41.594200+00:00
319,"For women fleeing a country on their own, sexual violence is almost part of daily life.","Sexuelle Gewalt gehört für Frauen, die alleine fliehen, fast schon zum Alltag.","Für Frauen, die allein aus einem Land fliehen, ist sexuelle Gewalt fast Teil des täglichen Lebens.",0.98,,2026-02-26T22:08:44.821715+00:00
320,Holidaymakers rose to their feet as they became understandably concerned about the noise from the jet engines without being able to see at first what was coming their way through the clouds.,"Die Urlauber sprangen auf, als sie sich verständlicherweise anfingen, Sorgen über den Lärm der Düsentriebwerke zu machen, ohne zunächst zu sehen, was durch die Wolken auf sie zukam.","Urlauber erhoben sich von ihren Plätzen, da sie verständlicherweise besorgt über den Lärm der Düsentriebwerke waren, ohne zunächst sehen zu können, was da durch die Wolken auf sie zukam.",0.95,,2026-02-26T22:08:48.629042+00:00
321,They were all taken on board the inshore lifeboat and brought back to the lifeboat station,Sie kamen alle an Bord des Küstenrettungsboots und wurden zurück zur Rettungsstation gebracht,Sie wurden alle an Bord des küstennahen Rettungsbootes genommen und zurück zur Rettungsstation gebracht,0.95,,2026-02-26T22:08:51.590189+00:00
322,It was a first for the 58-year-old.,Für den 58-Jährigen war es eine Premiere.,Es war eine Premiere für den 58-Jährigen.,0.95,,2026-02-26T22:08:55.294123+00:00
323,"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Somit werden drei Säulen der Gesundheit abgedeckt - Bewegung, frische Luft und Sonnenschein sowie Spaß.","So decken Sie drei Säulen der Gesundheit ab - Bewegung, frische Luft und Sonnenschein sowie Spaß.",0.95,,2026-02-26T22:08:58.465843+00:00
324,"No other street has been mentioned so often this year in connection with ""autonomous left-wing violence"".","Keine andere Straße wurde dieses Jahr so oft zusammen mit den Worten ""linksautonome Gewalt"" erwähnt.",Keine andere StraÃe wurde dieses Jahr so oft im Zusammenhang mit âlinksautonomer Gewalt,0.65,translation_no_json,2026-02-26T22:09:02.346341+00:00
325,"They were looking for a manager with people skills and communication skills, combined with years of experience in social work - a real jack-of-all-trades.","Gesucht wurde eine Verwaltungsfachkraft mit einem Talent für Sprachen und Menschen, verbunden mit einer langjährigen Erfahrung im Bereich der Sozialarbeit, eben eine eierlegende Wollmilchsau.","Sie suchten einen Manager mit Menschenkenntnis und Kommunikationsfähigkeiten, kombiniert mit jahrelanger Erfahrung in der Sozialarbeit - ein echtes Multitalent.",0.85,,2026-02-26T22:09:06.340737+00:00
